time,voltage,current,power,energy,frequency,pf,lvl1,lvl2
2025-12-23T05:31:20.410Z,0,0,0,0,0,0,0,0
2025-12-23T05:32:20.410Z,0,0,0,0,0,0,0,0
2025-12-23T05:33:20.410Z,0,0,0,0,0,0,0,0
2025-12-23T05:34:20.411Z,0,0,0,0,0,0,0,0
2025-12-23T05:35:20.411Z,0,0,0,0,0,0,0,0
2025-12-23T05:36:20.411Z,0,0,0,0,0,0,0,0
2025-12-23T05:37:20.411Z,0,0,0,0,0,0,0,0
2025-12-23T05:38:20.411Z,0,0,0,0,0,0,0,0
2025-12-23T05:39:20.412Z,0,0,0,0,0,0,0,0
2025-12-23T05:40:20.412Z,0,0,0,0,0,0,0,0
2025-12-23T05:41:20.412Z,0,0,0,0,0,0,0,0
2025-12-23T05:42:20.412Z,0,0,0,0,0,0,0,0
2025-12-23T05:43:20.411Z,0,0,0,0,0,0,0,0
2025-12-23T05:44:20.413Z,0,0,0,0,0,0,0,0
2025-12-23T05:45:20.413Z,0,0,0,0,0,0,0,0
2025-12-23T05:46:20.414Z,0,0,0,0,0,0,0,0
2025-12-23T05:47:20.413Z,0,0,0,0,0,0,0,0
2025-12-23T05:48:20.418Z,0,0,0,0,0,0,0,0
2025-12-23T05:49:20.416Z,0,0,0,0,0,0,0,0
2025-12-23T05:50:20.416Z,0,0,0,0,0,0,0,0
2025-12-23T05:51:20.417Z,0,0,0,0,0,0,0,0
2025-12-23T05:52:20.417Z,0,0,0,0,0,0,0,0
2025-12-23T05:53:20.418Z,0,0,0,0,0,0,0,0
2025-12-23T05:54:20.418Z,0,0,0,0,0,0,0,0
2025-12-23T05:55:20.420Z,0,0,0,0,0,0,0,0
2025-12-23T05:56:20.420Z,0,0,0,0,0,0,0,0
2025-12-23T05:57:20.421Z,0,0,0,0,0,0,0,0
2025-12-23T05:58:20.422Z,0,0,0,0,0,0,0,0
2025-12-23T05:59:20.423Z,0,0,0,0,0,0,0,0
2025-12-23T06:00:20.423Z,0,0,0,0,0,0,0,0
2025-12-23T06:01:20.422Z,0,0,0,0,0,0,0,0
2025-12-23T06:02:20.422Z,0,0,0,0,0,0,0,0
2025-12-23T06:03:20.423Z,0,0,0,0,0,0,0,0
2025-12-23T06:04:20.422Z,0,0,0,0,0,0,0,0
2025-12-23T06:05:20.423Z,0,0,0,0,0,0,0,0
2025-12-23T06:06:20.423Z,0,0,0,0,0,0,0,0
2025-12-23T06:07:20.425Z,0,0,0,0,0,0,0,0
2025-12-23T06:08:20.424Z,0,0,0,0,0,0,0,0
2025-12-23T06:09:20.425Z,0,0,0,0,0,0,0,0
2025-12-23T06:10:20.426Z,0,0,0,0,0,0,0,0
2025-12-23T06:11:20.425Z,0,0,0,0,0,0,0,0
2025-12-23T06:12:20.426Z,0,0,0,0,0,0,0,0
2025-12-23T06:13:20.425Z,0,0,0,0,0,0,0,0
2025-12-23T06:14:20.426Z,0,0,0,0,0,0,0,0
2025-12-23T06:15:20.426Z,0,0,0,0,0,0,0,0
2025-12-23T06:16:20.427Z,0,0,0,0,0,0,0,0
2025-12-23T06:17:20.427Z,0,0,0,0,0,0,0,0
2025-12-23T06:18:20.428Z,0,0,0,0,0,0,0,0
2025-12-23T06:19:20.428Z,0,0,0,0,0,0,0,0
2025-12-23T06:20:20.429Z,0,0,0,0,0,0,0,0
2025-12-23T06:21:20.431Z,0,0,0,0,0,0,0,0
2025-12-23T06:22:20.430Z,0,0,0,0,0,0,0,0
2025-12-23T06:23:20.432Z,0,0,0,0,0,0,0,0
2025-12-23T06:24:20.433Z,0,0,0,0,0,0,0,0
2025-12-23T06:25:20.434Z,0,0,0,0,0,0,0,0
2025-12-23T06:26:20.435Z,0,0,0,0,0,0,0,0
